,Date,User,Tweet
1110,2023-01-13 07:43:08+00:00,ArabiaCSR,"Arabia CSR Awards honours those entities who have demonstrated exceptional leadership and innovation in the field of CSR and Sustainability. Attend the press launch on 23rd January at Five Palm Jumeirah, Dubai at 10am  to get important updates with the upcoming cycle. https://t.co/lHFjrUUEF4"
1111,2023-01-13 07:40:44+00:00,cseventsdxb,"We are announcing Global Business Magazine as a Media Partner for the ""Landscape Innovation Confex"" which will be taking place at the Millennium Airport Hotel, Dubai, on March 14th, 2023.

Email us at partnerships@csevents.ae for sponsorship or exhibiting.

#csevents #landscape https://t.co/1oXAuE0uS6"
1112,2023-01-13 07:22:53+00:00,SummertownUAE,"An engaging calendar of events will attract visitors of all ages and backgrounds to support global climate change mitigation as Expo City Dubai, proud host of COP28 - The Emirates Climate Conference with the UNFCCC, begins the one-year countdown to the global summit."
1113,2023-01-13 07:21:04+00:00,meenergydubai,"Click here to register your delegate pass now: https://t.co/PDCbdLsFh9

#MEE2023 #MiddleEastEnergy #Dubai #UAE #DWTC #MiddleEast #GCC #energy #utilities #sustainability #green #renewableenergy #sustainable"
1114,2023-01-13 07:13:01+00:00,ritetvug,"UPDATE: Sultan Ahmed Al Jaber, the CEO of the Abu Dhabi National Oil Company has been named to lead the COP28 global climate talks in Dubai, later this year.
#RiteTVNewsUpdates
#RiteTV https://t.co/HSLNOneSzm"
1115,2023-01-13 07:06:30+00:00,freeenergytechs,"Free Source of Energy Technology
https://t.co/uzB53xeTVv

#freesourceofenergy #freeenergy #energy #tech #siemens #mitsubishi #rwe #europeanenergycrisis #europe #NoMoreEnergyCrisis #usa #ca #uae #dubai #news #america #eu #ge #microsoft #facebook #tesla #twitter #japan #rollsroyce https://t.co/uMsOp0IO5t"
1116,2023-01-13 07:01:11+00:00,finextcon,"Meet our speakers of @finextcon Dubai 2023

Dr. Zayed Al Hemairy
Blockchain advisor
@zayed.alhemairy

Speaking on ""Government Innovation In Blockchain &amp; Digital Transformation""

Save the dates: April 26- 27, 2023
Register now! On https://t.co/Bm2bfn88aH

Present By @internetshine https://t.co/o4ANy89y0b"
1117,2023-01-13 06:59:54+00:00,katrin3377,"How can not love #Dubai ❤
His powerful energy penetrates into the blood and every cell of the body, it flows like volcanic lava through the veins, transforms thinking and causes a storm in the soul, it sets the world and life in motion 🚀 https://t.co/Uz7k67nzHJ"
1118,2023-01-13 06:55:37+00:00,katrin3377,"@UAE50_2021b @alkhaleej How can not love Dubai ❤
His powerful energy penetrates into the blood and every cell of the body, it flows like volcanic lava through the veins, transforms thinking and causes a storm in the soul, it sets the world and life in motion 🚀"
1119,2023-01-13 06:26:03+00:00,bunnydear,"This morning, the United Arab Emirates announced that Sultan Al Jaber, CEO of the Abu Dhabi National Oil Company (ADNOC), will be the new President of the upcoming COP28 climate talks in Dubai.
With this, it's likely COP28 will be dominated by vested fossil fuel interests..1/3 🧵"
1120,2023-01-13 06:24:27+00:00,KoffiAdigbe,"Road to Dubai. 
#COP28 https://t.co/GbQ5CMZqaE"
1121,2023-01-13 06:21:06+00:00,bulletin_ex,"The oil chief will lead the COP28 climate talks in Dubai this year. - https://t.co/OHdEIPKsEk
(Subscribe to: https://t.co/yxkJ27yC5q)

------- Check out more of our explainer series here - https://t.co/mXf2XFi8FP
Get more news on our website - https://t.co/sG7qXWLYvo 

Fo..."
1122,2023-01-13 06:17:28+00:00,aphirispencer,"@SAfmnews @SABCNews What qualifications that these "" energy expect hold""...to b such an expect...please avoid malappropriation...this is  ot Dubai"
1123,2023-01-13 06:16:57+00:00,futurefuels2070,"Dubai-based terminal operator @DP_World  is joining forces with Danish liner giant A.P. Moller-Maersk to boost operational efficiencies and deliver #decarbonisation #solutions at #jebelaliport

https://t.co/JJR5uzU2nm"
1124,2023-01-13 06:02:06+00:00,asbis_me,"Meet our experts at TP-Link booth in InterSec Exhibition. We will be waiting you, January 17-19, Dubai, UAE.

#tplink #networking #cybersecurity #information #innovation #digitaltransformation #business #opportunity #team #EVENT #network #dubai #intersec #ASBIS https://t.co/5qhZTbldBa"
1125,2023-01-13 05:36:58+00:00,harmitrajpal,"@UNFCCC, are you really serious about the climate change? CEO of an oil company of Dubai chairing #COP28 is some kind of a joke?"
1126,2023-01-13 05:20:12+00:00,AlArabiya_Eng,"ICYMI: The UAE’s Special Envoy for Climate Change and CEO of the Abu Dhabi National Oil Company (ADNOC) Dr. Sultan Ahmed al-Jaber has been named the President-Designate for the #UN climate change conference #COP28 in #Dubai.

https://t.co/HHLUzK7FJl"
1127,2023-01-13 04:56:49+00:00,AnuMukarji,"#COP28,global climate talks,Dubai,to be chaired by Sultan Ahmed Al Jaber,CEO Abu Dhabi National Oil Company.
Are leaders serious abt 
#ClimateChange ? 

@UNEP @Warriormomsin @parents4futureG @UNFCCC @MadhishParikh @AdityaMukarji @CBhattacharji @vanessa_vash @Connect4Climate"
1128,2023-01-13 04:45:00+00:00,energyintel,"The United Arab Emirates (UAE) has named Sultan al-Jaber — who spearheads the country's fossil fuel production and its low-carbon energy efforts — as president of the UN's COP28 climate conference to be held in Dubai later this year. Read more (free)...
https://t.co/Yx1KTYNReJ"
1129,2023-01-13 04:33:56+00:00,My_Pedagogics,"#AbuDhabiNationalOil (#ADNOC) #Petrostate #OilCompany #COP28 #Dubai 
#UN #ClimateTalks 

#Oil #FossilFuels 

#OilChangeInternational .@PriceOfOil 

Please Read &amp; RT ⤵️"
1130,2023-01-13 04:26:24+00:00,Tian_A1,"Oil company CEO to lead United Nations climate talks in #Dubai [ https://t.co/LrOMVmNLKv ] The #Unitedarabemirates has nominated the leader of a state oil company to be the president of the upcoming United Nations climate summit, COP28, in Dubai, https://t.co/wudP2B1YtT"
1131,2023-01-13 03:46:10+00:00,OrchidArt3,"Orchid Art 😍

#business#engineering#engineer #construction#design#architecture#science#civilengineering#manufacturing#engineers#tech#innovation#engineeringlife#building#industrial#art#automation#industry#interiordesign #oneteam#dubai#sharjah#rak https://t.co/EisLsCVpIP"
1132,2023-01-13 03:43:10+00:00,OrchidArt3,"Orchid Art 😍

Site work

#business#engineering#engineer #construction#design#architecture#science#civilengineering#manufacturing#engineers#tech#innovation#engineeringlife#building#industrial#art#automation#industry#interiordesign #oneteam#dubai#sharjah#rak https://t.co/dAOYW70rSn"
1133,2023-01-13 03:42:55+00:00,JestTrader,"Cellucor C4 Carbonated Zero Sugar Energy Drink with Beta Alanine, Orange Slice, 16fl. oz (Pack of 12) #AbuDhabi #UAE #Dubai #c4 #best 

https://t.co/JEES1A54fe"
1134,2023-01-13 03:20:58+00:00,toshichimura,"The UAE names Sultan al Jaber, head of the national oil company as well as the main renewable-energy firm, as president for the COP28 climate summit that will be held in Dubai later this year https://t.co/1G7T6l97hG @businessより"
1135,2023-01-13 01:15:07+00:00,GretaFollow,"The head of one of the world's biggest oil companies has been named to lead the COP28 global climate talks in Dubai, later this year. What is the use of COP if is just becoming the hub of Fossil Fuels’ interests? Where is UN Secretary General Gutierrez? 
 https://t.co/y4XYMtxgXi"
1136,2023-01-13 01:10:10+00:00,Quicktake,"The UAE has named Sultan al Jaber, head of the national oil company, as president for the COP28 climate summit that will be held in Dubai later this year https://t.co/8gO25hQrDF https://t.co/pj3QYoBPhh"
1137,2023-01-13 00:34:28+00:00,jonathanjosephs,"The head of one of the world's biggest oil companies has been named to lead the COP28 global climate talks in Dubai, later this year.

Sultan Ahmed Al Jaber is currently the chief executive officer of the Abu Dhabi National Oil Company.

https://t.co/TdShmw7DDo"
1138,2023-01-13 00:30:10+00:00,WorldOil,"The UAE has named Sultan al Jaber, head of the national oil company @ADNOCGroup, as president for the COP28 climate summit that will be held in Dubai later this year.

Read more: https://t.co/0fvFGYvAlQ
#climate #oilandgas #fossilfuels"
1139,2023-01-13 00:28:20+00:00,IgnacioYbanez,“The United Arab Emirates named a veteran technocrat who both leads Abu Dhabi’s state-run oil company and oversees its renewable energy efforts to be the president of the upcoming United Nations climate negotiations in Dubai.” https://t.co/rNckfJ7nGO
1140,2023-01-13 00:11:58+00:00,El_Lodge_Taos,Web3 City Dubai – Technology &amp; Innovation Hub for Web3 Startups - https://t.co/jNhYJEozd1
1141,2023-01-13 00:00:32+00:00,Saudi_Gazette,"The head of one of the world's biggest oil companies has been named to lead the COP28 global climate talks in #Dubai later this year.
https://t.co/m6HiFoPVgO"
1142,2023-01-12 23:33:55+00:00,Lada_Safety_Car,"@RacingNielsen @Oreca @LigierAutomotiv @Dubai_Autodrome @AsianLeMans Real ""Graphics Design is my Passion"" energy right there...and I'm here for it."
1143,2023-01-12 23:27:32+00:00,asikomeworld,Oil boss will lead the COP28 climate talks in Dubai this year. https://t.co/luSxPQ3OS5
1144,2023-01-12 22:56:58+00:00,cursoideg,"🇺🇳🇦🇪 CLIMATE CHANGE: UAE NAMES OIL CHIEF TO LEAD #COP28 TALKS

The head of one of the world's biggest oil companies has been named to lead the COP28 global climate talks in Dubai, later this year. Via @BBCWorld #CACD https://t.co/L5YWtSIJLs"
1145,2023-01-12 21:58:37+00:00,DomPachino101,"UAE names climate change envoy, ADNOC CEO Sultan al-Jaber President of COP28 in Dubai... 
https://t.co/5jU3WA0pIm"
1146,2023-01-12 21:41:47+00:00,Quicktake,"The United Arab Emirates has named Sultan al Jaber, head of the national oil company, as president for the COP28 climate summit that will be held in Dubai later this year https://t.co/kWMArcaAAJ https://t.co/XsM04AF9er"
1147,2023-01-12 21:23:06+00:00,driver_swearer,"@ClimateHuman COP28 is in Dubai, huh? A bit on the nose, don't you think? And yes, ACAB includes #COP28."
1148,2023-01-12 21:20:10+00:00,GulfStatesNews,"The #UAE said Abu Dhabi National Oil Company (#Adnoc) chief executive Sultan Al-Jaber was appointed president of the 28th Conference of Parties to the #UN Framework Convention on #Climate Change (#COP28), to be held in #Dubai on 30 November-12 December: https://t.co/n09DwkK4Fo"
1149,2023-01-12 21:06:40+00:00,BethBlissman,"Agree!  A heartbreaking decision during a year when we have no time to lose… 
do we really want the head of the world's 12th largest oil companies leading the #COP28 global climate talks in Dubai, later this year? Where the global stocktake will take place?

@RemakingManhood"
1150,2023-01-12 20:54:27+00:00,aipartners,"""The #UAE takes on the @UN #climate talks #presidency from the Egyptians ~ when it hosts #Cop28 on the site of the #Dubai Expo ~ seeking international clout as the #Gulf’s most proactive nation on climate action."" /1 | @climatenewsblog

#COP28UAE #UAENews
https://t.co/XqzkGGCPJX"
1151,2023-01-12 20:52:22+00:00,kelcsimpkins,"""The head of one of the world's biggest oil companies has been named to lead the COP28 global climate talks in Dubai, later this year.""

This should be fun🫠🫠🫠🫠🫠🫠🫠🫠

https://t.co/NkCi7rJ0db"
1152,2023-01-12 20:33:55+00:00,JacobBaime,"3/6: In the UAE, we were able to experience the modern and progressive side of the Arab world. The country's rapid development and commitment to innovation were impressive. The skyline of Dubai is truly a sight to behold. #UAE #innovation #development https://t.co/jJSzHA0QTT"
1153,2023-01-12 20:19:45+00:00,DinLinLtd,New video by Channel 4 News: Oil boss will lead the COP28 climate talks in Dubai this year. https://t.co/ZvIl8rXpI2 #dinlin #dinlinltd https://t.co/P1yfa4JA0S https://t.co/QfT5glyMJI
1154,2023-01-12 20:15:57+00:00,Whiters63,"https://t.co/pjJNudwaq1
COP28 climate talks to be led by UAE oil chief as plans for Dubai event push on https://t.co/CGMGhOhNnQ"
1155,2023-01-12 20:14:44+00:00,IdeallyaNews,COP28: United Arab Emirates caught in their climate contradictions - #united_arab_emirates #middle_east #abu_dhabi #climate #dubai https://t.co/aXxAhz7r62
1156,2023-01-12 20:00:41+00:00,_ADRmusic,"The CEO of an oil company named President of COP 28 (the UN climate summit)

THE CEO OF AN OIL COMPANY 😳😳😳 🤌🏻🤌🏻🤌🏻 🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️

#COP28 #COP28UAE #Dubai 
https://t.co/ucOM44zN9j"
1157,2023-01-12 19:47:06+00:00,environment,"The UAE has named Sultan al Jaber, head of the national oil company, as president for the COP28 climate summit that will be held in Dubai later this year. https://t.co/XsfsjfNCao"
1158,2023-01-12 19:43:34+00:00,AlarmistUK,"The rich laughing at the poor whilst the world they think they own, burns. #COP28UAE #cop28 #UAE #UAEforClimate #dubai #ClimateStrike #ClimateActionNow #ClimateEmergncy"
1159,2023-01-12 19:30:17+00:00,bbcweather,"The head of one of the world's biggest oil companies has been named to lead the COP28 global climate talks in Dubai, later this year.
More details here:https://t.co/OL8PjVSngY"
1160,2023-01-12 19:23:38+00:00,rulajebreal,"UAE’s MBZ’s impressive command of PR: Climate change UAE names oil chief to lead COP28 talks.
Ruler of Dubai threatened to kill his wife, &amp; kidnapped/tortures his daughters. 
Minister of Tolerance accused of rape by a 🇬🇧 citizen…yet, UAE to host international women’s day summit. https://t.co/R9KAlng9MU"
1161,2023-01-12 19:21:50+00:00,robinwilson250,Not only has Dubai appointed the head of the Abu Dhabi Oil Corporation president of COP28. In 2022 it committed to a 31% emissions reduction by 2030 (on 2016) but a 30% rise is independently ancitipated. Its excuse to leave C40 would be 'patronising' support for LGBT+ rights (!).
1162,2023-01-12 19:09:11+00:00,DottirGongu,"... global climate conference COP28 in Dubai.

Sultan Ahmed Al Jaber is currently the Chief Executive Officer of the Abu Dhabi National Oil Company.

He is also Minister of Industry and High Technology of the United Arab Emirates as the host of COP28.

https://t.co/BNqFnkUDes"
1163,2023-01-12 19:09:11+00:00,DottirGongu,"Only 3 press comments on the climate conference COP28 in Dubai
~ if I speak my mind, I'll be blocked - so make up your own mind quietly ......... ~

Oil boss to lead climate conference

The head of one of the world's largest oil companies has been appointed President of the ..."
1164,2023-01-12 18:45:49+00:00,TheMediaLine,"The head of the #AbuDhabi National Oil Company (ADNOC) has been named the president of COP28, the #UN climate change summit, which will be held at the end of this year in #Dubai. 

#COP28 I #ClimateChangeSummit

https://t.co/YvErpsgU0Z"
1165,2023-01-12 18:42:17+00:00,Political_Up,"The United Arab Emirates has named a veteran technocrat #SultanAlJaber who both leads Abu Dhabi’s state-run oil company and oversees its renewable energy efforts to preside over the upcoming #UnitedNations climate negotiations in #Dubai.

#PoliticalUprising #COP28 https://t.co/FFol7QatQu"
1166,2023-01-12 18:26:55+00:00,NCStinn,"""The head of one of the world's biggest oil companies has been named to lead the COP28 global climate talks in Dubai""

Pardon my French but WTF?!

https://t.co/bwO7X2LE3o"
